7731,José Manuel Yanguas
7725,José Izquierdo
27698,David Cano
7732,Alfredo
7739,Patxi Puñal
7736,Iñaki Muñoz
7734,Ángel Lekunberri
7738,César Palacios
7740,Gerardo Rivero
2757,Fernando
7733,Leonel Gancedo
25020,Daniel Montenegro
7744,Iván Rosado
167507,Mariano Armentano
71037,Sabino Sánchez
7741,John Aloisi
18840,Mattias Asper
503734,Pablo Llorca
7457,Alberto López
3427,Sander Westerveld
7463,Bjørn Tore Kvarme
154605,Loren
23193,Luiz Alberto
7465,Jon Andoni Pikabea
7461,Zuhaitz Gurrutxaga
7462,Igor Jauregi
7460,Agustín Aranzabal
7464,Aitor López Rekarte
7476,Xabi Alonso
15693,Xabi Prieto
7467,Mikel Aranburu
9637,Dmitriy Khokhlov
7474,Mikel Alonso
3376,Tayfun Korkut
7348,Javi de Pedro
7471,Igor Gabilondo
20716,Iñigo Idiakez
7468,José Javier Barkero
7482,Gari Uranga
24002,Giorgi Demetradze
7478,Óscar de Paula
6569,Nihat Kahveci
7480,Joseba Llorente
71198,Alberto Alejandro
9816,Edgaras Jankauskas
7479,Darko Kovačević
36906,Juan Ugarte
7798,Jon Ander
3535,Ricardo
7797,Albano Bizzarri
7806,Juan Manuel Peña
7367,Gaspar Gálvez
7803,Mario Abrante
172332,José Luis Santamaría
7808,Manuel Tena
7802,Alberto Marcos
7809,Javier Torres Gómez
7819,Pablo Ricchetti
7815,Javi Jiménez
8128,Eusebio
7816,Jesús Sánchez
29061,Javier Baraja
7681,Hárold Lozano
7800,José Luis Caminero
7811,Chema
51402,Antonio López
7812,Dragan Ciric
15721,Fernando
7818,Óscar González
7920,Luis García
7814,Fernando Sales
28066,Cuauhtémoc Blanco
26383,Turu Flores
7535,Tote
7823,Sergio Pachón
154586,Imanol Etxeberria
101570,Julen Lopetegui
29130,Ramón de Quintana
184328,Ángel Luis Alcázar
184336,Jean-François Hernandez
154574,Sergio Korino
58070,Diego Maínz
22570,Patricio Graff
184332,Jesús Cota
7973,Jordi Ferrón
172347,Mauro García
32612,Hélder Baptista
13847,Éric Roy
22582,Pablo Sanz
184337,Iván Iglesias
172351,Mami Quevedo
29164,Jorge Azkoitia
172663,Moisés Arteaga
23114,Ángel Vivar Dorado
8324,Míchel
172345,Luis Cembranos
27356,Gláucio
6900,Elvir Baljic
29186,Roberto Peragón
6867,Elvir Bolic
116562,Emir Granov
29110,Bolo
5742,Bruno Rodriguez
7485,José Francisco Molina
9827,Nuno Espírito Santo
7483,Dani Mallo
254365,Antonio López
513038,Javi Angeriz
7493,Noureddine Naybet
7487,César Martín
7488,Goran Djorovic
13214,Hélder Cristóvão
7494,Enrique Romero
7486,Joan Capdevila
7492,Manuel Pablo
7499,Lionel Scaloni
7490,Héctor Berenguel
15476,Mauro Silva
8754,Émerson
7489,Donato
3954,Aldo Duscher
7500,Sergio
2759,José Manuel
7498,Fran
7496,José Amavisca
2960,Djalminha
7501,Juan Carlos Valerón
7502,Víctor Sánchez
7503,Changui
3994,Roy Makaay
7504,Diego Tristán
7691,Walter Pandiani
3910,Grégory Coupet
5338,Rémy Vercoutre
5337,Nicolas Puydebois
3888,Florent Laville
5340,Cláudio Caçapa
5339,Jérémie Bréchet
5347,Patrick Müller
5350,Christophe Delmotte
5346,Laurent Montoya
5342,Eric Deflandre
5341,Jean-Marc Chanelet
22805,Gaël Genevier
5343,Edmílson
5355,Philippe Violeau
5352,Mahamadou Diarra
5344,Yohann Gomez
5348,Florent Balmont
5351,Vikash Dhorasoo
45085,Alexandre Hauw
5354,Juninho Pernambucano
5349,Éric Carrière
5357,Sidney Govou
20044,Demba Touré
12135,Julien Viale
3500,Sonny Anderson
5360,Tony Vairelles
3916,Péguy Luyindula
5359,Frédéric Née
9092,André Biancarelli
5282,Tony Sylva
5281,Flavio Roma
2904,Rafa Márquez
5293,Sébastien Squillaci
3440,José-Karl Pierre-Fanfan
5292,Julien Rodriguez
5286,Gaël Givet
5288,Franck Jurietti
5285,Patrice Evra
5289,Philippe Léonard
